SensorID,time,latitude,longitude,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,temperature,humidity,pm25,datetime_series,PerTime,Perhour,Permonth,Perday,geohash,geometry,count
NYCP2_CS02A,1632485109,40.81,-73.9,202,29,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,62.9,3.735715782,2021-09-24 12:05:09,12:05:09,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632485114,40.81,-73.9,242,16,5,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,62.9,4.629298612,2021-09-24 12:05:14,12:05:14,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632485119,40.81,-73.9,212,34,19,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,62.9,4.66904356,2021-09-24 12:05:19,12:05:19,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486045,40.81,-73.9,62,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,63.3,4.358178024,2021-09-24 12:20:45,12:20:45,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486047,40.81,-73.9,22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,63.3,2.94971905,2021-09-24 12:20:47,12:20:47,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486052,40.81,-73.9,135,14,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,63.1,3.575333732,2021-09-24 12:20:52,12:20:52,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486057,40.81,-73.9,110,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,62.2,3.492126724,2021-09-24 12:20:57,12:20:57,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486062,40.81,-73.9,47,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,61.4,4.376569282,2021-09-24 12:21:02,12:21:02,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486067,40.81,-73.9,119,14,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,61.1,4.356600068,2021-09-24 12:21:07,12:21:07,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486072,40.81,-73.9,26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,61.3,2.939554038,2021-09-24 12:21:12,12:21:12,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486077,40.81,-73.9,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,62.3,2.94971905,2021-09-24 12:21:17,12:21:17,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486082,40.81,-73.9,41,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,63.3,3.416342137,2021-09-24 12:21:22,12:21:22,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486087,40.81,-73.9,116,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,62.9,3.6599893,2021-09-24 12:21:27,12:21:27,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486092,40.81,-73.9,64,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,62.6,3.499076372,2021-09-24 12:21:32,12:21:32,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486097,40.81,-73.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,63.0,2.939554038,2021-09-24 12:21:37,12:21:37,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486102,40.81,-73.9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,63.4,2.939554038,2021-09-24 12:21:42,12:21:42,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486107,40.81,-73.9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,63.8,2.939554038,2021-09-24 12:21:47,12:21:47,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486112,40.81,-73.9,64,8,5,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,63.8,4.617701903,2021-09-24 12:21:52,12:21:52,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486117,40.81,-73.9,72,8,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,64.1,4.354914719,2021-09-24 12:21:57,12:21:57,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486122,40.81,-73.9,121,42,14,9,8,9,4,7,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20.6,64.0,4.710401299,2021-09-24 12:22:02,12:22:02,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486127,40.81,-73.9,41,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,64.9,4.556952804,2021-09-24 12:22:07,12:22:07,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486132,40.81,-73.9,105,14,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,64.5,4.556952804,2021-09-24 12:22:12,12:22:12,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486137,40.81,-73.9,96,10,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,64.4,4.519187335,2021-09-24 12:22:17,12:22:17,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486142,40.81,-73.9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,65.3,2.939554038,2021-09-24 12:22:22,12:22:22,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486147,40.81,-73.9,83,13,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,65.0,4.61253056,2021-09-24 12:22:27,12:22:27,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486152,40.81,-73.9,91,7,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,65.1,4.597349631,2021-09-24 12:22:32,12:22:32,12,September,Friday,dr72nt,POINT (-73.9 40.81),1
NYCP2_CS02A,1632486157,40.82,-73.9,112,15,5,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,65.2,4.553749437,2021-09-24 12:22:37,12:22:37,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486162,40.82,-73.9,81,8,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,65.7,4.51516812,2021-09-24 12:22:42,12:22:42,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486167,40.82,-73.9,122,12,2,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,66.8,4.556952804,2021-09-24 12:22:47,12:22:47,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486172,40.82,-73.9,127,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,67.5,3.733561331,2021-09-24 12:22:52,12:22:52,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486177,40.82,-73.9,118,13,8,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,67.6,4.597349631,2021-09-24 12:22:57,12:22:57,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486182,40.82,-73.9,144,24,7,0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,67.6,4.571935484,2021-09-24 12:23:02,12:23:02,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486187,40.82,-73.9,152,15,2,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,67.8,4.617701903,2021-09-24 12:23:07,12:23:07,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486192,40.82,-73.9,321,40,14,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,68.3,4.597349631,2021-09-24 12:23:12,12:23:12,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486197,40.82,-73.9,595,71,21,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,68.9,4.571935484,2021-09-24 12:23:17,12:23:17,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486202,40.82,-73.9,397,63,9,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,69.2,4.617701903,2021-09-24 12:23:22,12:23:22,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486207,40.82,-73.9,64,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,68.9,3.298896085,2021-09-24 12:23:27,12:23:27,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486212,40.82,-73.9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,68.7,2.939554038,2021-09-24 12:23:32,12:23:32,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486217,40.82,-73.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,67.8,2.939554038,2021-09-24 12:23:37,12:23:37,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486222,40.82,-73.9,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,66.9,2.939554038,2021-09-24 12:23:42,12:23:42,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486227,40.82,-73.9,98,9,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,67.0,4.519187335,2021-09-24 12:23:47,12:23:47,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486232,40.82,-73.9,77,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,67.1,2.9774129,2021-09-24 12:23:52,12:23:52,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486237,40.82,-73.9,103,8,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,67.6,3.733561331,2021-09-24 12:23:57,12:23:57,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486242,40.82,-73.9,93,8,3,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,67.6,4.354914719,2021-09-24 12:24:02,12:24:02,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486247,40.82,-73.9,29,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,68.6,2.94971905,2021-09-24 12:24:07,12:24:07,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486252,40.82,-73.9,56,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,70.0,2.939554038,2021-09-24 12:24:12,12:24:12,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486257,40.82,-73.9,25,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,70.6,2.939554038,2021-09-24 12:24:17,12:24:17,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486262,40.82,-73.9,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,70.5,2.939554038,2021-09-24 12:24:22,12:24:22,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486267,40.82,-73.9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,70.6,2.939554038,2021-09-24 12:24:27,12:24:27,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486272,40.82,-73.9,55,6,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,70.7,4.51516812,2021-09-24 12:24:32,12:24:32,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486277,40.82,-73.9,174,58,33,9,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,71.7,4.710401299,2021-09-24 12:24:37,12:24:37,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486282,40.82,-73.9,210,80,37,14,11,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,71.7,4.710401299,2021-09-24 12:24:42,12:24:42,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486287,40.82,-73.9,207,50,30,13,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,71.7,4.556952804,2021-09-24 12:24:47,12:24:47,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486292,40.82,-73.9,211,52,34,5,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,71.8,4.556952804,2021-09-24 12:24:52,12:24:52,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486297,40.82,-73.9,146,24,14,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,72.2,4.597349631,2021-09-24 12:24:57,12:24:57,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486302,40.82,-73.9,103,11,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,71.9,4.51516812,2021-09-24 12:25:02,12:25:02,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486307,40.82,-73.9,107,8,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,71.9,4.553682802,2021-09-24 12:25:07,12:25:07,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486312,40.82,-73.9,177,23,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,71.8,4.553682802,2021-09-24 12:25:12,12:25:12,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486317,40.82,-73.9,137,17,1,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,71.7,4.617701903,2021-09-24 12:25:17,12:25:17,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486322,40.82,-73.9,171,18,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,71.5,4.354914719,2021-09-24 12:25:22,12:25:22,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486327,40.82,-73.9,144,26,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,71.3,3.700213052,2021-09-24 12:25:27,12:25:27,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486332,40.82,-73.9,198,32,7,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,71.3,4.519187335,2021-09-24 12:25:32,12:25:32,12,September,Friday,dr72nw,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486397,40.82,-73.9,60,17,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,72.5,4.597349631,2021-09-24 12:26:37,12:26:37,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486402,40.82,-73.9,169,29,9,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,72.2,4.544227184,2021-09-24 12:26:42,12:26:42,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486407,40.82,-73.9,194,32,13,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,72.0,4.519187335,2021-09-24 12:26:47,12:26:47,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486412,40.82,-73.9,158,35,14,4,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,72.1,4.556952804,2021-09-24 12:26:52,12:26:52,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486417,40.82,-73.9,181,44,13,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,72.6,4.544227184,2021-09-24 12:26:57,12:26:57,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486422,40.82,-73.9,182,37,14,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,72.4,4.617701903,2021-09-24 12:27:02,12:27:02,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486427,40.82,-73.9,219,32,19,2,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,72.5,4.556952804,2021-09-24 12:27:07,12:27:07,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486432,40.82,-73.9,187,35,11,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,72.7,4.519187335,2021-09-24 12:27:12,12:27:12,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486437,40.82,-73.9,127,20,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,73.3,4.354914719,2021-09-24 12:27:17,12:27:17,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486442,40.82,-73.9,17,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,72.1,2.939554038,2021-09-24 12:27:22,12:27:22,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486447,40.82,-73.9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,71.7,2.939554038,2021-09-24 12:27:27,12:27:27,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486452,40.82,-73.9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,71.6,2.939554038,2021-09-24 12:27:32,12:27:32,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486457,40.82,-73.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,71.2,2.939554038,2021-09-24 12:27:37,12:27:37,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486462,40.82,-73.9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,71.5,2.939554038,2021-09-24 12:27:42,12:27:42,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486472,40.82,-73.9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,71.7,2.939554038,2021-09-24 12:27:52,12:27:52,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486477,40.82,-73.9,30,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,71.9,2.9774129,2021-09-24 12:27:57,12:27:57,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486482,40.82,-73.9,60,14,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,71.8,4.556952804,2021-09-24 12:28:02,12:28:02,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486487,40.82,-73.9,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,71.9,3.517122526,2021-09-24 12:28:07,12:28:07,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486492,40.82,-73.9,28,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,71.8,3.991562514,2021-09-24 12:28:12,12:28:12,12,September,Friday,dr72nx,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486497,40.82,-73.9,27,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,72.1,3.51553548,2021-09-24 12:28:17,12:28:17,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486502,40.82,-73.9,14,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,72.3,4.354914719,2021-09-24 12:28:22,12:28:22,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486507,40.82,-73.9,72,7,7,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.3,72.1,4.556952804,2021-09-24 12:28:27,12:28:27,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486512,40.82,-73.9,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,73.2,2.939554038,2021-09-24 12:28:32,12:28:32,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486517,40.82,-73.9,29,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,73.8,4.519187335,2021-09-24 12:28:37,12:28:37,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486522,40.82,-73.9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,74.3,2.939554038,2021-09-24 12:28:42,12:28:42,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486527,40.82,-73.9,29,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,73.1,4.61253056,2021-09-24 12:28:47,12:28:47,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486532,40.82,-73.9,71,13,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,72.2,4.556952804,2021-09-24 12:28:52,12:28:52,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486537,40.82,-73.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,72.9,2.939554038,2021-09-24 12:28:57,12:28:57,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486542,40.82,-73.9,22,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,73.2,4.544227184,2021-09-24 12:29:02,12:29:02,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486547,40.82,-73.9,119,11,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,73.5,4.556952804,2021-09-24 12:29:07,12:29:07,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486552,40.82,-73.9,133,17,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,73.7,4.556952804,2021-09-24 12:29:12,12:29:12,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486557,40.82,-73.9,131,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,73.8,4.519187335,2021-09-24 12:29:17,12:29:17,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486562,40.82,-73.9,111,12,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,73.8,4.544227184,2021-09-24 12:29:22,12:29:22,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486567,40.82,-73.9,40,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,73.1,3.298896085,2021-09-24 12:29:27,12:29:27,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486572,40.82,-73.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,71.9,2.939554038,2021-09-24 12:29:32,12:29:32,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486577,40.82,-73.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,72.8,2.939554038,2021-09-24 12:29:37,12:29:37,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486582,40.82,-73.9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,73.5,2.939554038,2021-09-24 12:29:42,12:29:42,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486587,40.82,-73.9,59,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,74.3,4.519187335,2021-09-24 12:29:47,12:29:47,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486592,40.82,-73.9,43,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,74.5,3.395370816,2021-09-24 12:29:52,12:29:52,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
NYCP2_CS02A,1632486597,40.82,-73.9,103,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,73.9,4.51516812,2021-09-24 12:29:57,12:29:57,12,September,Friday,dr72nr,POINT (-73.9 40.82),1
